Magazyn;Indeks;Jednostka miary;Stan;Stan minimalny;Wartoœæ;Nazwa;EAN-13;Symbol SWW PKWiU;Jednostka miary;
1;765;m2;0;0;0;Center Wilunex 140 Membrana dachowa;;;m2;"insert into stany_mag (1,765,'m2',0,0,0,'Center Wilunex 140 Membrana dachowa','m2');"
1;766;op.;0;0;0;Kreisel Tynkolit T bia³y 21 kg;;;op.;"insert into stany_mag (1,766,'op.',0,0,0,'Kreisel Tynkolit T bia³y 21 kg','op.');"
1;767;szt;0;0;0;XP Paleta NORGIPS;;;szt;"insert into stany_mag (1,767,'szt',0,0,0,'XP Paleta NORGIPS','szt');"
1;768;szt;0;0;0;Blacha W 2x1,25  0,50 mmm;;27.10.40-97.00;szt;"insert into stany_mag (1,768,'szt',0,0,0,'Blacha W 2x1,25  0,50 mmm','szt');"
1;769;m2;0;0;0;We³na Knauf Classic 040 gr.50 mm;;;m2;"insert into stany_mag (1,769,'m2',0,0,0,'We³na Knauf Classic 040 gr.50 mm','m2');"
1;77;szt.;0;0;0;ICOPAL-wylewka do rury  90 br¹z;;28.75.27-37.27;szt.;"insert into stany_mag (1,77,'szt.',0,0,0,'ICOPAL-wylewka do rury  90 br¹z','szt.');"
1;770;100 szt;0;0;0;£¹cznik ti 10x90;;;100 szt;"insert into stany_mag (1,770,'100 szt',0,0,0,'£¹cznik ti 10x90','100 szt');"
1;771;szt;1;0;11,76;Collage Gres Pro 1 l;;;szt;"insert into stany_mag (1,771,'szt',1,0,11,76,'Collage Gres Pro 1 l','szt');"
1;772;szt;1;0;37,15;Collage Gres Pro 4 l;;;szt;"insert into stany_mag (1,772,'szt',1,0,37,15,'Collage Gres Pro 4 l','szt');"
1;773;szt;0;0;0;Collage Klutan P 5 l;;;szt;"insert into stany_mag (1,773,'szt',0,0,0,'Collage Klutan P 5 l','szt');"
1;774;szt;7;0;47,32;Pret gwintowany M16x1000 ocyn. DIN 976;;;szt;"insert into stany_mag (1,774,'szt',7,0,47,32,'Pret gwintowany M16x1000 ocyn. DIN 976','szt');"
1;775;szt;0;0;0;"Uchwyt  z t³umikiem do rur 8""";;;szt;"insert into stany_mag (1,775,'szt',0,0,0,'Uchwyt  z t³umikiem do rur 8""','szt');"
1;776;szt;4;0;10,28;Pêdzel angielski 90;;;szt;"insert into stany_mag (1,776,'szt',4,0,10,28,'Pêdzel angielski 90','szt');"
1;777;100 szt;0;0;0;Wkrêt TEX 3,9x9,5 ocynk;;;100 szt;"insert into stany_mag (1,777,'100 szt',0,0,0,'Wkrêt TEX 3,9x9,5 ocynk','100 szt');"
1;778;szt;0;0;0;Zeller Poroton T-11,5;;;szt;"insert into stany_mag (1,778,'szt',0,0,0,'Zeller Poroton T-11,5','szt');"
1;779;szt;0;0;0;Porothem 24 pustak;;;szt;"insert into stany_mag (1,779,'szt',0,0,0,'Porothem 24 pustak','szt');"
1;78;szt.;187;0;155,21;Naro¿nik Aluminiowy Perf . 25x25x2,5;;28.11.23;szt.;"insert into stany_mag (1,78,'szt.',187,0,155,21,'Naro¿nik Aluminiowy Perf . 25x25x2,5','szt.');"
1;780;szt;17;0;340;Paleta solbet;;;szt;"insert into stany_mag (1,780,'szt',17,0,340,'Paleta solbet','szt');"
1;781;szt;0;0;0;Lico Szpachla Profi 5 kg;;26.66.11-00.00;szt;"insert into stany_mag (1,781,'szt',0,0,0,'Lico Szpachla Profi 5 kg','szt');"
1;782;szt;0;0;0;Lico Szpachla Profi 15 kg;;26.66.11-00.00;szt;"insert into stany_mag (1,782,'szt',0,0,0,'Lico Szpachla Profi 15 kg','szt');"
1;783;szt;0;0;0;Lico Klej Karfix T 20 kg;;26.53.10- 00.10;szt;"insert into stany_mag (1,783,'szt',0,0,0,'Lico Klej Karfix T 20 kg','szt');"
1;784;szt;0;0;0;Lico Masa Szpachlowa 15 kg;;24.30.22-60.00;szt;"insert into stany_mag (1,784,'szt',0,0,0,'Lico Masa Szpachlowa 15 kg','szt');"
1;785;szt;0;0;0;Lico Farba gruntuj¹ca 15 kg;;;szt;"insert into stany_mag (1,785,'szt',0,0,0,'Lico Farba gruntuj¹ca 15 kg','szt');"
1;786;szt;0;0;0;Collage Grunt-Flex Koncentrat 1:7 5l;;;szt;"insert into stany_mag (1,786,'szt',0,0,0,'Collage Grunt-Flex Koncentrat 1:7 5l','szt');"
1;787;szt;1;0;25,58;Collage Szpachloflex 4 kg;;;szt;"insert into stany_mag (1,787,'szt',1,0,25,58,'Collage Szpachloflex 4 kg','szt');"
1;788;m2;0;0;0;Center Willunex Premium Membrana dachowa;;;m2;"insert into stany_mag (1,788,'m2',0,0,0,'Center Willunex Premium Membrana dachowa','m2');"
1;789;szt;0;0;0;ECO-SAM  Y180/330 40/40-4MB  D Standart;;;szt;"insert into stany_mag (1,789,'szt',0,0,0,'ECO-SAM  Y180/330 40/40-4MB  D Standart','szt');"
1;79;kg;0;0;0;Bumafas Grysowy 530 MG2.0E;;26.64.10-00.90;kg;"insert into stany_mag (1,79,'kg',0,0,0,'Bumafas Grysowy 530 MG2.0E','kg');"
1;790;szt;0;0;0;ECO-SAM  Y180/330  40/40-1MB  D Standart;;;szt;"insert into stany_mag (1,790,'szt',0,0,0,'ECO-SAM  Y180/330  40/40-1MB  D Standart','szt');"
1;791;szt;0;0;0;Collage Zaprawa do spoin Bahamabe¿ 5kg;;;szt;"insert into stany_mag (1,791,'szt',0,0,0,'Collage Zaprawa do spoin Bahamabe¿ 5kg','szt');"
1;792;opk.;0;0;0;Bravo Zaprawa do przyklejania styropianu 25 kg;;;opk.;"insert into stany_mag (1,792,'opk.',0,0,0,'Bravo Zaprawa do przyklejania styropianu 25 kg','opk.');"
1;793;szt;8;0;64,64;Paca do styropianu TARA 130x280;;;szt;"insert into stany_mag (1,793,'szt',8,0,64,64,'Paca do styropianu TARA 130x280','szt');"
1;794;szt;0;0;0;K¹townik monta¿owy KM40/40/60;;;szt;"insert into stany_mag (1,794,'szt',0,0,0,'K¹townik monta¿owy KM40/40/60','szt');"
1;795;szt;20;0;158,6;Collage Klej montarzowy 310 ml;;;szt;"insert into stany_mag (1,795,'szt',20,0,158,6,'Collage Klej montarzowy 310 ml','szt');"
1;796;szt;0;0;0;ZELLER Poroton T-24;;;szt;"insert into stany_mag (1,796,'szt',0,0,0,'ZELLER Poroton T-24','szt');"
1;797;kg;0,1;0;0,36;Gwo¿dzie budowlane 7x250;;;kg;"insert into stany_mag (1,797,'kg',0,1,0,0,36,'Gwo¿dzie budowlane 7x250','kg');"
1;798;szt;3;0;4,38;K¹townik monta¿owy 60/60/100;;;szt;"insert into stany_mag (1,798,'szt',3,0,4,38,'K¹townik monta¿owy 60/60/100','szt');"
1;799;kg;2,1;0;16,42;Podk³adka M 16 poszerzona;;;kg;"insert into stany_mag (1,799,'kg',2,1,0,16,42,'Podk³adka M 16 poszerzona','kg');"
1;8;szt.;0;1000;0;£¹cznik do termoizolacji 100;;25.23.15 - 90.10;szt.;"insert into stany_mag (1,8,'szt.',0,1000,0,'£¹cznik do termoizolacji 100','szt.');"
1;80;kg;0;0;0;Bumafas 510  K3.0E;;26,64,10-00,90;kg;"insert into stany_mag (1,80,'kg',0,0,0,'Bumafas 510  K3.0E','kg');"
1;800;kg;1,38;0;8,69;Nakkrêtka  M 16 ocynk;;;kg;"insert into stany_mag (1,800,'kg',1,38,0,8,69,'Nakkrêtka  M 16 ocynk','kg');"
1;801;szt;0;0;0;Krasiccy Rura KP  Y200/330 podstawa N /405/;;;szt;"insert into stany_mag (1,801,'szt',0,0,0,'Krasiccy Rura KP  Y200/330 podstawa N /405/','szt');"
1;802;mb;0;0;0;Krasiccy Otulina Y200 241/25/500;;;mb;"insert into stany_mag (1,802,'mb',0,0,0,'Krasiccy Otulina Y200 241/25/500','mb');"
1;803;szt;0;0;0;Krasiccy P³yta beton PW-4 52/64 G;;26.61.12-30.42;szt;"insert into stany_mag (1,803,'szt',0,0,0,'Krasiccy P³yta beton PW-4 52/64 G','szt');"
1;804;szt;0;0;0;Krasiccy Rura KP Y180/330 Podstawa N /404/;;;szt;"insert into stany_mag (1,804,'szt',0,0,0,'Krasiccy Rura KP Y180/330 Podstawa N /404/','szt');"
1;805;szt;0;0;0;Krasiccy Rura KPO Y180/660 przy³.okr. N /431/;;;szt;"insert into stany_mag (1,805,'szt',0,0,0,'Krasiccy Rura KPO Y180/660 przy³.okr. N /431/','szt');"
1;806;m;0;0;0;Krasiccy Otulina Y 180 221/35/500;;;m;"insert into stany_mag (1,806,'m',0,0,0,'Krasiccy Otulina Y 180 221/35/500','m');"
1;807;szt;0;0;0;Collage Impregnat do drewna 2,5l bezbarwny;;;szt;"insert into stany_mag (1,807,'szt',0,0,0,'Collage Impregnat do drewna 2,5l bezbarwny','szt');"
1;808;szt;0;0;0;Collage Impregnat do drewna 1 l;;;szt;"insert into stany_mag (1,808,'szt',0,0,0,'Collage Impregnat do drewna 1 l','szt');"
1;809;szt;4;0;7,56;Tarcza do kamienia p³aska 115x15;;;szt;"insert into stany_mag (1,809,'szt',4,0,7,56,'Tarcza do kamienia p³aska 115x15','szt');"
1;81;kg;0;0;0;Bumagrunt pigmentowany  510;;2430127131;kg;"insert into stany_mag (1,81,'kg',0,0,0,'Bumagrunt pigmentowany  510','kg');"
1;810;100 szt;10,08;0;191,52;£¹cznik ti 10x200;;;100 szt;"insert into stany_mag (1,810,'100 szt',10,08,0,191,52,'£¹cznik ti 10x200','100 szt');"
1;811;opk.;48;0;35,52;Krzy¿yki dynstansowe;;;opk.;"insert into stany_mag (1,811,'opk.',48,0,35,52,'Krzy¿yki dynstansowe','opk.');"
1;812;szt;0;0;0;Blacha mat 2x1,25  0,5mm;;;szt;"insert into stany_mag (1,812,'szt',0,0,0,'Blacha mat 2x1,25  0,5mm','szt');"
1;813;szt;0;0;0;Xp Paleta Rygips GHB;;;szt;"insert into stany_mag (1,813,'szt',0,0,0,'Xp Paleta Rygips GHB','szt');"
1;814;kg;10,8;0;64,63;Gwo¿dzie papowe 3x35;;;kg;"insert into stany_mag (1,814,'kg',10,8,0,64,63,'Gwo¿dzie papowe 3x35','kg');"
1;815;kg;0;0;0;Gwozdzie papowe 2x20;;;kg;"insert into stany_mag (1,815,'kg',0,0,0,'Gwozdzie papowe 2x20','kg');"
1;816;szt;0;0;0;ECO-SAM Y200/330 40/40-4mb;;;szt;"insert into stany_mag (1,816,'szt',0,0,0,'ECO-SAM Y200/330 40/40-4mb','szt');"
1;817;szt;0;0;0;ECO-SAM Y200/330 40/40-1mb;;;szt;"insert into stany_mag (1,817,'szt',0,0,0,'ECO-SAM Y200/330 40/40-1mb','szt');"
1;818;szt;0;0;0;Krasiccy-Zakoñczenie komina Y200 daszek;;;szt;"insert into stany_mag (1,818,'szt',0,0,0,'Krasiccy-Zakoñczenie komina Y200 daszek','szt');"
1;819;szt;272;0;2020,96;Cement  II B-V 32,5 R;;26.51.12-30.3;szt;"insert into stany_mag (1,819,'szt',272,0,2020,96,'Cement  II B-V 32,5 R','szt');"
1;82;kg;0;0;0;Bumakryl  530  K2.0;;26,64,10-00,90;kg;"insert into stany_mag (1,82,'kg',0,0,0,'Bumakryl  530  K2.0','kg');"
1;820;1,0 tys.;0,5;0;9,76;Wkrêt utwardzony do drewna 4,0x40;;;1,0 tys.;"insert into stany_mag (1,820,'1,0 tys.',0,5,0,9,76,'Wkrêt utwardzony do drewna 4,0x40','1,0 tys.');"
1;821;szt;0;0;0;Zaprawa maszynowa;;26.64.10-00.22;szt;"insert into stany_mag (1,821,'szt',0,0,0,'Zaprawa maszynowa','szt');"
1;822;m3;0;0;0;P³yty styropianowe EPS 100  2 cm;;;m3;"insert into stany_mag (1,822,'m3',0,0,0,'P³yty styropianowe EPS 100  2 cm','m3');"
1;823;szt;3;0;19,29;Paca styropianowa 12x100cm;;;szt;"insert into stany_mag (1,823,'szt',3,0,19,29,'Paca styropianowa 12x100cm','szt');"
1;824;szt;0;0;0;Papier  arkusz 220;;;szt;"insert into stany_mag (1,824,'szt',0,0,0,'Papier  arkusz 220','szt');"
1;825;szt;0;0;0;P³ótno gr.220 arkusz;;;szt;"insert into stany_mag (1,825,'szt',0,0,0,'P³ótno gr.220 arkusz','szt');"
1;826;m2;0;0;0;Papa Alfa Szybki Profil Top5/5;;;m2;"insert into stany_mag (1,826,'m2',0,0,0,'Papa Alfa Szybki Profil Top5/5','m2');"
1;827;szt;0;0;0;Kielnia trapez 200;;;szt;"insert into stany_mag (1,827,'szt',0,0,0,'Kielnia trapez 200','szt');"
1;828;szt;5;0;22,2;Kielnia trapez nierdzewna 130;;;szt;"insert into stany_mag (1,828,'szt',5,0,22,2,'Kielnia trapez nierdzewna 130','szt');"
1;829;szt;0;0;0;Kielnia trapez nierdzewna 200;;;szt;"insert into stany_mag (1,829,'szt',0,0,0,'Kielnia trapez nierdzewna 200','szt');"
1;83;kg;0;0;0;Bumakryl mozaikowy TM-6 A;;26,64,10-00,90;kg;"insert into stany_mag (1,83,'kg',0,0,0,'Bumakryl mozaikowy TM-6 A','kg');"
1;830;szt;5;0;34,6;Kielnia trapez nierdzewna 180;;;szt;"insert into stany_mag (1,830,'szt',5,0,34,6,'Kielnia trapez nierdzewna 180','szt');"
1;831;szt;0;0;0;Wyprawa Kwarc Grunt 21kg;;;szt;"insert into stany_mag (1,831,'szt',0,0,0,'Wyprawa Kwarc Grunt 21kg','szt');"
1;832;szt;12;0;476,88;Wyprawa Kwarc Grunt 14kg;;;szt;"insert into stany_mag (1,832,'szt',12,0,476,88,'Wyprawa Kwarc Grunt 14kg','szt');"
1;833;szt;211;0;527,5;Poroton 11,5;;;szt;"insert into stany_mag (1,833,'szt',211,0,527,5,'Poroton 11,5','szt');"
1;834;szt;1;0;31,91;Zszywacz tapicerski 4-14 mm;;;szt;"insert into stany_mag (1,834,'szt',1,0,31,91,'Zszywacz tapicerski 4-14 mm','szt');"
1;835;kpl;9;0;10,53;Zszywki 10 mm/1000 szt;;;kpl;"insert into stany_mag (1,835,'kpl',9,0,10,53,'Zszywki 10 mm/1000 szt','kpl');"
1;836;kpl;13;0;13,79;Zszywki 12 mm;;;kpl;"insert into stany_mag (1,836,'kpl',13,0,13,79,'Zszywki 12 mm','kpl');"
1;837;kpl;19;0;18,68;Zszywki 8 mm;;;kpl;"insert into stany_mag (1,837,'kpl',19,0,18,68,'Zszywki 8 mm','kpl');"
1;838;kpl;10;0;8,14;Zszywki 6 mm;;;kpl;"insert into stany_mag (1,838,'kpl',10,0,8,14,'Zszywki 6 mm','kpl');"
1;839;m2;0;0;0;Papa V60 S35;;;m2;"insert into stany_mag (1,839,'m2',0,0,0,'Papa V60 S35','m2');"
1;84;szt.;0;0;0;ICOPAL-rynna  125 2mb  br¹z;;28.75.27-37.21;szt.;"insert into stany_mag (1,84,'szt.',0,0,0,'ICOPAL-rynna  125 2mb  br¹z','szt.');"
1;840;kg;0;0;0;Posypka szara;;;kg;"insert into stany_mag (1,840,'kg',0,0,0,'Posypka szara','kg');"
1;841;m;0;0;0;Izoklin laminowany 2/100;;;m;"insert into stany_mag (1,841,'m',0,0,0,'Izoklin laminowany 2/100','m');"
1;842;100 szt;4,12;0;99,42;Wieszak kot.-grzybkowy;;;100 szt;"insert into stany_mag (1,842,'100 szt',4,12,0,99,42,'Wieszak kot.-grzybkowy','100 szt');"
1;843;szt;24;0;74,4;Okapnik szkl.26;;;szt;"insert into stany_mag (1,843,'szt',24,0,74,4,'Okapnik szkl.26','szt');"
1;844;szt;0;0;0;Okapnik szkl.28;;;szt;"insert into stany_mag (1,844,'szt',0,0,0,'Okapnik szkl.28','szt');"
1;845;szt;0;0;0;Papier arkusz XL 150;;;szt;"insert into stany_mag (1,845,'szt',0,0,0,'Papier arkusz XL 150','szt');"
1;846;szt;0;0;0;Siatka do gipsu gr.220;;;szt;"insert into stany_mag (1,846,'szt',0,0,0,'Siatka do gipsu gr.220','szt');"
1;847;szt;0;0;0;Poroton T-30;;;szt;"insert into stany_mag (1,847,'szt',0,0,0,'Poroton T-30','szt');"
1;848;szt;652;0;2360,24;Poroton T-24;;26.40.11-13.89;szt;"insert into stany_mag (1,848,'szt',652,0,2360,24,'Poroton T-24','szt');"
1;849;100 szt;2,43;0;46,95;Ko³ek SM-8x120;;;100 szt;"insert into stany_mag (1,849,'100 szt',2,43,0,46,95,'Ko³ek SM-8x120','100 szt');"
1;85;kg;0;0;0;Bumafas  541  K 3.0;;26.64.10-00.90;kg;"insert into stany_mag (1,85,'kg',0,0,0,'Bumafas  541  K 3.0','kg');"
1;850;szt;37;0;15,17;Siatka do gipsu gr.60;;;szt;"insert into stany_mag (1,850,'szt',37,0,15,17,'Siatka do gipsu gr.60','szt');"
1;851;szt;0;0;0;Strop TERIVA bel. 3,4 MB;;;szt;"insert into stany_mag (1,851,'szt',0,0,0,'Strop TERIVA bel. 3,4 MB','szt');"
1;852;szt;0;0;0;Strop TERIVA  bel. 3,5mb;;;szt;"insert into stany_mag (1,852,'szt',0,0,0,'Strop TERIVA  bel. 3,5mb','szt');"
1;853;szt;0;0;0;Strop TERIVA bel. 5,8mb;;;szt;"insert into stany_mag (1,853,'szt',0,0,0,'Strop TERIVA bel. 5,8mb','szt');"
1;854;szt;0;0;0;Strop TERIVA 4,0/1 6,2mb;;;szt;"insert into stany_mag (1,854,'szt',0,0,0,'Strop TERIVA 4,0/1 6,2mb','szt');"
1;855;szt;0;0;0;Strop Zbrojenie podporowe P-2;;;szt;"insert into stany_mag (1,855,'szt',0,0,0,'Strop Zbrojenie podporowe P-2','szt');"
1;856;szt;0;0;0;Strop Zbrojenie podporowe Z-2;;;szt;"insert into stany_mag (1,856,'szt',0,0,0,'Strop Zbrojenie podporowe Z-2','szt');"
1;857;szt;0;0;0;Strop TERIVA  i Pustak;;;szt;"insert into stany_mag (1,857,'szt',0,0,0,'Strop TERIVA  i Pustak','szt');"
1;858;szt;0;0;0;Strop TERIVA Pustak deklowany;;;szt;"insert into stany_mag (1,858,'szt',0,0,0,'Strop TERIVA Pustak deklowany','szt');"
1;859;szt;0;0;0;Collage Arpoment 2l;;;szt;"insert into stany_mag (1,859,'szt',0,0,0,'Collage Arpoment 2l','szt');"
1;86;kg;0;0;0;Bumagrunt pigmentowany  541;;2430127131;kg;"insert into stany_mag (1,86,'kg',0,0,0,'Bumagrunt pigmentowany  541','kg');"
1;860;szt;1;0;12;Paleta Solbet 80x120;;;szt;"insert into stany_mag (1,860,'szt',1,0,12,'Paleta Solbet 80x120','szt');"
1;861;szt;49;0;45,08;Z³¹cze kontowe 35350;;;szt;"insert into stany_mag (1,861,'szt',49,0,45,08,'Z³¹cze kontowe 35350','szt');"
1;862;szt;66;0;49,5;Z³¹cze kontowe 40x40x2,0x0,25;;;szt;"insert into stany_mag (1,862,'szt',66,0,49,5,'Z³¹cze kontowe 40x40x2,0x0,25','szt');"
1;863;1,0 tys.;0;0;0;Wkrêt samowierc¹cy WS;;;1,0 tys.;"insert into stany_mag (1,863,'1,0 tys.',0,0,0,'Wkrêt samowierc¹cy WS','1,0 tys.');"
1;864;szt;0;0;0;"Uchwyt do rur 4""";;;szt;"insert into stany_mag (1,864,'szt',0,0,0,'Uchwyt do rur 4""','szt');"
1;865;m3;0;0;0;P³yta Gold dach-pod #50;;;m3;"insert into stany_mag (1,865,'m3',0,0,0,'P³yta Gold dach-pod #50','m3');"
1;866;szt;0;0;0;"Collage Plastyfikator ""P"" 5l";;;szt;"insert into stany_mag (1,866,'szt',0,0,0,'Collage Plastyfikator ""P"" 5l','szt');"
1;867;szt;1;0;23,23;"Collage Uniwersalny ""U"" 5l";;;szt;"insert into stany_mag (1,867,'szt',1,0,23,23,'Collage Uniwersalny ""U"" 5l','szt');"
1;868;100 szt;5,13;0;27,6;Ko³ek SM 6x60;;;100 szt;"insert into stany_mag (1,868,'100 szt',5,13,0,27,6,'Ko³ek SM 6x60','100 szt');"
1;869;szt;7;0;89,95;Atlas Gipsar 10 kg;;26.64.10;szt;"insert into stany_mag (1,869,'szt',7,0,89,95,'Atlas Gipsar 10 kg','szt');"
1;87;m2;0;0;0;ALFA standar Po³ysk 0,50 x 1193 mm;;27.10.40-97.00;m2;"insert into stany_mag (1,87,'m2',0,0,0,'ALFA standar Po³ysk 0,50 x 1193 mm','m2');"
1;870;szt;35;0;1909,95;P³yta OSB 3  18/2,5x1,25 P+W;;;szt;"insert into stany_mag (1,870,'szt',35,0,1909,95,'P³yta OSB 3  18/2,5x1,25 P+W','szt');"
1;871;szt;32;0;2176;P³yta OSB 3 22/2,5x1,25 P+W;;;szt;"insert into stany_mag (1,871,'szt',32,0,2176,'P³yta OSB 3 22/2,5x1,25 P+W','szt');"
1;872;m3;0;0;0;P³yty EPS100 20 mm;;;m3;"insert into stany_mag (1,872,'m3',0,0,0,'P³yty EPS100 20 mm','m3');"
1;873;m3;0;0;0;P³yta EPS 100 10 cm;;25.21.41-20.00;m3;"insert into stany_mag (1,873,'m3',0,0,0,'P³yta EPS 100 10 cm','m3');"
1;874;szt;86;0;877,2;Pianka Pistoletowa niskoprê¿na 750 ml;;;szt;"insert into stany_mag (1,874,'szt',86,0,877,2,'Pianka Pistoletowa niskoprê¿na 750 ml','szt');"
1;875;szt;44;0;448,8;Pianka wê¿. Niskoprê¿na 750 ml;;;szt;"insert into stany_mag (1,875,'szt',44,0,448,8,'Pianka wê¿. Niskoprê¿na 750 ml','szt');"
1;876;m3;0;0;0;P³yta EPS 100 #40 mm;;;m3;"insert into stany_mag (1,876,'m3',0,0,0,'P³yta EPS 100 #40 mm','m3');"
1;877;szt;0;0;0;Papier arkusz XL;;;szt;"insert into stany_mag (1,877,'szt',0,0,0,'Papier arkusz XL','szt');"
1;878;szt;0;0;0;Dachówka L-15;;26.40.12-50-10;szt;"insert into stany_mag (1,878,'szt',0,0,0,'Dachówka L-15','szt');"
1;879;szt;0;0;0;Dachówka G¹sior nr.11;;;szt;"insert into stany_mag (1,879,'szt',0,0,0,'Dachówka G¹sior nr.11','szt');"
1;88;MB;0;0;0;Wiatrownica  I;;27.10.40-97.00;MB;"insert into stany_mag (1,88,'MB',0,0,0,'Wiatrownica  I','MB');"
1;880;szt;0;0;0;Dachówka Klamra g¹siora nr.11;;;szt;"insert into stany_mag (1,880,'szt',0,0,0,'Dachówka Klamra g¹siora nr.11','szt');"
1;881;szt;0;0;0;Dachówka  L15 szczytowa;;26.40.12-50-10;szt;"insert into stany_mag (1,881,'szt',0,0,0,'Dachówka  L15 szczytowa','szt');"
1;882;kg;3,76;0;20,79;Podk³adka M16 ocynk;;;kg;"insert into stany_mag (1,882,'kg',3,76,0,20,79,'Podk³adka M16 ocynk','kg');"
1;883;szt;6;0;6,36;Pêdzel angielski 50;;;szt;"insert into stany_mag (1,883,'szt',6,0,6,36,'Pêdzel angielski 50','szt');"
1;884;szt;0;0;0;Wieszak do poddaszy;;;szt;"insert into stany_mag (1,884,'szt',0,0,0,'Wieszak do poddaszy','szt');"
1;885;m2;0;0;0;Blacha Trapez;;;m2;"insert into stany_mag (1,885,'m2',0,0,0,'Blacha Trapez','m2');"
1;886;szt;16;0;864;P³yta OSB 22/2,5x1,25;;;szt;"insert into stany_mag (1,886,'szt',16,0,864,'P³yta OSB 22/2,5x1,25','szt');"
1;887;szt;32;0;1408;P³yta OSB 18/2,5x1,25;;;szt;"insert into stany_mag (1,887,'szt',32,0,1408,'P³yta OSB 18/2,5x1,25','szt');"
1;888;szt;90;0;897,2;Wapno 25 kg;;26.52.10-30.10;szt;"insert into stany_mag (1,888,'szt',90,0,897,2,'Wapno 25 kg','szt');"
1;889;szt;6;0;82,8;MP75 Lekki 30 kg;;26.62.10-00.13;szt;"insert into stany_mag (1,889,'szt',6,0,82,8,'MP75 Lekki 30 kg','szt');"
1;89;opk.;0;0;0;Wkrêty Farmerskie  35-4,8 Powlekane;;;opk.;"insert into stany_mag (1,89,'opk.',0,0,0,'Wkrêty Farmerskie  35-4,8 Powlekane','opk.');"
1;890;szt;0;0;0;MP-75 ZW 30 kg;;26.62.10-00.13;szt;"insert into stany_mag (1,890,'szt',0,0,0,'MP-75 ZW 30 kg','szt');"
1;891;szt;0;0;0;Pianka dylatacyjna 10/100mb;;;szt;"insert into stany_mag (1,891,'szt',0,0,0,'Pianka dylatacyjna 10/100mb','szt');"
1;892;szt;0;0;0;Pustak  PWM-DUO  360/250/330;;;szt;"insert into stany_mag (1,892,'szt',0,0,0,'Pustak  PWM-DUO  360/250/330','szt');"
1;893;szt;0;0;0;Grunt Flex 5l;;;szt;"insert into stany_mag (1,893,'szt',0,0,0,'Grunt Flex 5l','szt');"
1;894;szt;0;0;0;Grunt Flex 1l;;;szt;"insert into stany_mag (1,894,'szt',0,0,0,'Grunt Flex 1l','szt');"
1;895;m2;140;0;1241,8;Papa Elasty PV200 S52;;28.82.12-53.14;m2;"insert into stany_mag (1,895,'m2',140,0,1241,8,'Papa Elasty PV200 S52','m2');"
1;896;100 szt;8,27;0;192,48;£¹cznik poprzeczny;;;100 szt;"insert into stany_mag (1,896,'100 szt',8,27,0,192,48,'£¹cznik poprzeczny','100 szt');"
1;897;szt;1;0;1,6;Rêkawice gumowe robocze;;;szt;"insert into stany_mag (1,897,'szt',1,0,1,6,'Rêkawice gumowe robocze','szt');"
1;898;szt;30;0;51,24;Rêkawice robocze -skóra;;;szt;"insert into stany_mag (1,898,'szt',30,0,51,24,'Rêkawice robocze -skóra','szt');"
1;899;szt;0;0;0;Nó¿ do tapet uniw.;;;szt;"insert into stany_mag (1,899,'szt',0,0,0,'Nó¿ do tapet uniw.','szt');"
1;9;szt.;0;1000;0;£¹cznik do termoizolacji 90;;25.23.15 - 90.10;szt.;"insert into stany_mag (1,9,'szt.',0,1000,0,'£¹cznik do termoizolacji 90','szt.');"
1;90;M3;0;0;0;P³yty styropianowe EPS 100 10 cm;;25.21.41-20.00;M3;"insert into stany_mag (1,90,'M3',0,0,0,'P³yty styropianowe EPS 100 10 cm','M3');"
1;900;kg;5,96;0;21,4;Gwo¿dzie budowlane 8x300;;;kg;"insert into stany_mag (1,900,'kg',5,96,0,21,4,'Gwo¿dzie budowlane 8x300','kg');"
1;901;100 szt;0,95;0;35,17;Prêt 750mm;;;100 szt;"insert into stany_mag (1,901,'100 szt',0,95,0,35,17,'Prêt 750mm','100 szt');"
1;902;szt;26;0;20,9;Nó¿ do tapet prze¿roczysty;;;szt;"insert into stany_mag (1,902,'szt',26,0,20,9,'Nó¿ do tapet prze¿roczysty','szt');"
1;903;szt;1;0;9,95;Wiert³o do muru10x400;;;szt;"insert into stany_mag (1,903,'szt',1,0,9,95,'Wiert³o do muru10x400','szt');"
1;904;szt;1;0;27,88;Poziomica 100 cm;;;szt;"insert into stany_mag (1,904,'szt',1,0,27,88,'Poziomica 100 cm','szt');"
1;905;szt;1;0;8,29;Poziomica 60 cm;;;szt;"insert into stany_mag (1,905,'szt',1,0,8,29,'Poziomica 60 cm','szt');"
1;906;szt;0;0;0;Poziomica 150 cm;;;szt;"insert into stany_mag (1,906,'szt',0,0,0,'Poziomica 150 cm','szt');"
1;907;szt;7;0;25,12;Paca plastikowa 130x270 z g¹bk¹ gêst¹;;;szt;"insert into stany_mag (1,907,'szt',7,0,25,12,'Paca plastikowa 130x270 z g¹bk¹ gêst¹','szt');"
1;908;szt;5;0;46,4;Gips budowlany 20 kg;;;szt;"insert into stany_mag (1,908,'szt',5,0,46,4,'Gips budowlany 20 kg','szt');"
1;909;szt;8;0;19,4;Gips budowlany 5 kg;;;szt;"insert into stany_mag (1,909,'szt',8,0,19,4,'Gips budowlany 5 kg','szt');"
