unique_identifier,baseline_bottom,baseline_top,baselinepos_min,baselinepos_mid,baselinepos_max,l0,l1,l2,l3,l4,level,segment,lcm,aut_min_Y1,aut_min_Y2,aut_min_Y3,aut_mid_Y1,aut_mid_Y2,aut_mid_Y3,aut_max_Y1,aut_max_Y2,aut_max_Y3,aut_min_Y1_q,aut_min_Y2_q,aut_min_Y3_q,aut_mid_Y1_q,aut_mid_Y2_q,aut_mid_Y3_q,aut_max_Y1_q,aut_max_Y2_q,aut_max_Y3_q,lcm_or_aut,lcm_max,lcm_mid,lcm_min,lcm_min_Y1,lcm_min_Y2,lcm_min_Y3,lcm_mid_Y1,lcm_mid_Y2,lcm_mid_Y3,lcm_max_Y1,lcm_max_Y2,lcm_max_Y3,autorlcm_min_Y1,autorlcm_min_Y2,autorlcm_min_Y3,autorlcm_mid_Y1,autorlcm_mid_Y2,autorlcm_mid_Y3,autorlcm_max_Y1,autorlcm_max_Y2,autorlcm_max_Y3,pro_min_Y0,pro_min_Y1,pro_min_Y2,pro_min_Y3,pro_mid_Y0,pro_mid_Y1,pro_mid_Y2,pro_mid_Y3,pro_max_Y0,pro_max_Y1,pro_max_Y2,pro_max_Y3,out_considered_min,out_considered_mid,out_considered_max,out_yesno,out_year_min,out_year_mid,out_year_max,out_quarter_min,out_quarter_mid,out_quarter_max,hire_min_Y1,hire_mid_Y1,hire_max_Y1,hire_min_Y2,hire_mid_Y2,hire_max_Y2,hire_min_Y3,hire_mid_Y3,hire_max_Y3,exit_min_Y1,exit_mid_Y1,exit_max_Y1,exit_min_Y2,exit_mid_Y2,exit_max_Y2,exit_min_Y3,exit_mid_Y3,exit_max_Y3,driver_group,baseline_mid,dd_min_Y0,dd_min_Y1,dd_min_Y2,dd_min_Y3,dd_mid_Y0,dd_mid_Y1,dd_mid_Y2,dd_mid_Y3,dd_max_Y0,dd_max_Y1,dd_max_Y2,dd_max_Y3
884,8,10,0.25,0.6,0.99,Technology and Operations,Operations Unit,Districts,Taif District,N/A,3,Core,0.33,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,0.67,0.816666667,0.926666667,0.963333333,0.926666667,0.926666667,0.926666667,0.853333333,0.816666667,0.89,0.78,0.67,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,9,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
885,6,7,0.25,0.6,0.99,Technology and Operations,Operations Unit,Districts,Yanbu District,N/A,3,Core,0.18,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,0.82,0.9,0.96,0.98,0.96,0.96,0.96,0.92,0.9,0.94,0.88,0.82,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,6.5,1,2,3,4,1,2,3,4,1,2,3,4
886,2,3,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,N/A,N/A,2,NA,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,2.5,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
887,3,3,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,All,Planning and Support,4,Support,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,3,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
888,1,1,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,Special Services Demand & Care,N/A,3,NA,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,1,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
889,4,5,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,Special Services Demand & Care,Royal Services,4,Support,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,4.5,1,2,3,4,1,2,3,4,1,2,3,4
890,5,5,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,Special Services Demand & Care,Special Services Care Center,4,Support,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,5,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
891,3,3,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,Special Services Demand & Care,VIP Service,4,Support,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,3,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
892,1,1,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,Special Services Technical Affairs,N/A,3,NA,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,1,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
893,5,6,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,Special Services Technical Affairs,Installations,4,Core,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,5.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
894,9,11,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,Special Services Technical Affairs,Logistics Support,4,Core,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,10,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
895,3,3,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,Special Services Technical Affairs,Satellites,4,Support,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,3,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
896,3,4,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,Special Services Technical Affairs,Special Services Switches,4,Support,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,conrev,3.5,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
897,4,5,0.25,0.6,0.99,Technology and Operations,Operations Unit,Special Services,Special Services Technical Affairs,Technical Support,4,Support,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,4.5,1,2,3,4,1,2,3,4,1,2,3,4
976,7,8,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,N/A,N/A,N/A,1,NA,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,headcount,7.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
977,2,3,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,All,Technology Special Requests,N/A,3,NA,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,conrev,2.5,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
978,24,29,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,All,Technology Special Requests,Information Requests,4,Core,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,entrev,26.5,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
979,8,10,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,All,Technology Special Requests,Technology Requests,4,Core,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,entrev,9,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
980,2,2,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Cyber Security,N/A,N/A,2,NA,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,entrev,2,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
983,5,7,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Cyber Security,Cyber Security Compliance,N/A,3,Specialist,0.15,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.85,0.91,0.955,0.985,0.97,0.955,0.97,0.94,0.91,0.955,0.895,0.85,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,entrev,6,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
984,5,7,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Cyber Security,Cyber Security Governance,N/A,3,Specialist,0.29,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.71,0.826,0.913,0.971,0.942,0.913,0.942,0.884,0.826,0.913,0.797,0.71,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,entrev,6,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
985,1,1,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Cyber Security,Cyber Security Monitoring & Threats Management,N/A,3,NA,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,whorev,1,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
987,24,29,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Cyber Security,Cyber Security Monitoring & Threats Management,Performance Assurance and Threat Management (D),4,Specialist,0.19,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.81,0.886,0.943,0.981,0.962,0.943,0.962,0.924,0.886,0.943,0.867,0.81,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,headcount,26.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
988,14,18,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Cyber Security,Cyber Security Monitoring & Threats Management,Security Monitoring & Improvement,4,Specialist,0.18,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.82,0.892,0.946,0.982,0.964,0.946,0.964,0.928,0.892,0.946,0.874,0.82,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,headcount,16,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
989,9,12,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Cyber Security,Cyber Security Risk,N/A,3,Specialist,0.29,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.71,0.826,0.913,0.971,0.942,0.913,0.942,0.884,0.826,0.913,0.797,0.71,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,whorev,10.5,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
990,24,29,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Cyber Security,Cyber Security Strategy and programs,N/A,3,Specialist,0.18,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.82,0.892,0.946,0.982,0.964,0.946,0.964,0.928,0.892,0.946,0.874,0.82,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,whorev,26.5,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
991,2,3,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Projects & Performance,N/A,N/A,2,NA,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,headcount,2.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
992,5,6,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Projects & Performance,IT Quality Management,N/A,3,Specialist,0.2,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.8,0.88,0.94,0.98,0.96,0.94,0.96,0.92,0.88,0.94,0.86,0.8,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,conrev,5.5,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
993,13,16,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Projects & Performance,Network Quality Management,N/A,3,Specialist,0.15,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.85,0.91,0.955,0.985,0.97,0.955,0.97,0.94,0.91,0.955,0.895,0.85,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,headcount,14.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
1482,5,6,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Projects & Performance,Network Quality Management,Network Quality Assurance Pool,NA,Specialist,0.16,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.84,0.904,0.952,0.984,0.968,0.952,0.968,0.936,0.904,0.952,0.888,0.84,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,headcount,5.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
1484,4,5,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Projects & Performance,Network Quality Management,Network Quality Control Pool,NA,Specialist,0.15,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.85,0.91,0.955,0.985,0.97,0.955,0.97,0.94,0.91,0.955,0.895,0.85,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,whorev,4.5,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
994,11,13,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Projects & Performance,Network Quality Management,Project Quality Enhancement,4,Specialist,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,whorev,12,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
995,1,1,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Projects & Performance,Operations Quality Management,N/A,3,NA,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,whorev,1,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
996,3,3,0.25,0.6,0.99,Technology and Operations,Technology and Operations Unit,Projects & Performance,Operations Quality Management,Quality Assurance,4,Specialist,0.18,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.82,0.892,0.946,0.982,0.964,0.946,0.964,0.928,0.892,0.946,0.874,0.82,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.07,1.07,1.07,1.14,1.14,1.14,1.22,1.22,1.22,0.91,0.91,0.91,0.82,0.82,0.82,0.74,0.74,0.74,conrev,3,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
